params,time,steps,reward_mean,reward_median,reward_min,reward_max,reward_std
"{""discount_factor"": 0.8, ""alpha"": 0.5, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""q_init"": 0}",5.20931900000005,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.9, ""alpha"": 0.5, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""q_init"": 0}",5.457899999999995,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.0, ""alpha"": 0.9, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",2.922341999999958,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.1, ""alpha"": 0.9, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",2.869452000000024,100,0.0002857142857142857,0.0,0.0,0.02857142857142857,0.0028428212488760566
"{""discount_factor"": 0.2, ""alpha"": 0.9, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",4.766849999999977,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.3, ""alpha"": 0.9, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",4.695601000000011,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.4, ""alpha"": 0.9, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",4.764240000000086,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.5, ""alpha"": 0.9, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",4.778594999999996,100,0.00014925373134328358,0.0,0.0,0.014925373134328358,0.0014850558762785375
"{""discount_factor"": 0.6, ""alpha"": 0.9, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",4.687190999999984,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.7, ""alpha"": 0.9, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",4.86596499999996,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.8, ""alpha"": 0.9, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",4.731834000000163,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.9, ""alpha"": 0.9, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",4.931736000000001,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.0, ""alpha"": 0.9, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",6.811212000000069,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.1, ""alpha"": 0.9, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",2.809889000000112,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.2, ""alpha"": 0.9, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",5.072692999999845,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.3, ""alpha"": 0.9, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",4.82684600000016,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.4, ""alpha"": 0.9, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",4.860458999999992,100,0.0,0.0,0.0,0.0,0.0
